Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image
JK0G366,366 GRAY JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JKBB366,366 BLACK JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
SY0G348,348 GRAY SHIRT,SY,UNIT,,15.99,1,,,,,,,,,,,,,,,,
SYBB348,348 BLACK SHIRT,SY,UNIT,,15.99,1,,,,,,,,,,,,,,,,
SY0R348,348 RED SHIRT,SY,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0P3040,3040 PINK JACKET,JK,UNIT,,18.99,1,,,,,,,,,,,,,,,,
JK0B3040,3040 BLUE JACKET,JK,UNIT,,18.99,1,,,,,,,,,,,,,,,,
JK0G1038,1038 GRAY JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0B1038,1038  BLUE JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0C1038,1038 CREAM JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JKPP1050,1050 PURPLE JACKET,JK,UNIT,,20.99,1,,,,,,,,,,,,,,,,
JK0G1050,1050 GRAY JACKET,JK,UNIT,,20.99,1,,,,,,,,,,,,,,,,
SY0W1825,1825 WHITE SHIRT,SY,UNIT,,12.99,1,,,,,,,,,,,,,,,,
SY0C1825,1825 CREAM SHIRT,SY,UNIT,,12.99,1,,,,,,,,,,,,,,,,
SY0G8138,8138 GRAY SHIRT,SY,UNIT,,15.99,1,,,,,,,,,,,,,,,,
SY0W8138,8138 WHITE SHIRT,SY,UNIT,,15.99,1,,,,,,,,,,,,,,,,
SY0R8138,8138 RED SHIRT,SY,UNIT,,15.99,1,,,,,,,,,,,,,,,,
